sample_id,source,color_name,L,a,b,r_380,r_390,r_400,r_410,r_420,r_430,r_440,r_450,r_460,r_470,r_480,r_490,r_500,r_510,r_520,r_530,r_540,r_550,r_560,r_570,r_580,r_590,r_600,r_610,r_620,r_630,r_640,r_650,r_660,r_670,r_680,r_690,r_700,r_710,r_720,r_730,r_740,r_750,r_760,r_770,r_780
train_00437,high_chroma,violet,63.31437683105469,21.583110809326172,-36.31401062011719,0.14286907017230988,0.15853764116764069,0.21025609970092773,0.22261370718479156,0.2888418734073639,0.33075281977653503,0.440248042345047,0.523860514163971,0.6124100089073181,0.6843708753585815,0.7421525120735168,0.7351580262184143,0.6950238347053528,0.6353961229324341,0.5677118301391602,0.47419479489326477,0.36844566464424133,0.3148852288722992,0.24063336849212646,0.2132991999387741,0.1716582477092743,0.15765021741390228,0.14244069159030914,0.15456604957580566,0.13715605437755585,0.1406949907541275,0.15258322656154633,0.11997245997190475,0.13061706721782684,0.10488872230052948,0.12091807276010513,0.0969959944486618,0.1018197312951088,0.10454722493886948,0.10354243963956833,0.08154341578483582,0.08350995928049088,0.0964396595954895,0.08501488715410233,0.07329308241605759,0.08532301336526871
train_00438,absorption_band,orange,74.41014099121094,53.91657257080078,26.391578674316406,0.5899573564529419,0.569370687007904,0.5230209231376648,0.487967848777771,0.39089319109916687,0.33093902468681335,0.2603277266025543,0.18625622987747192,0.1312328279018402,0.11829548329114914,0.13589967787265778,0.16486339271068573,0.20695394277572632,0.31719979643821716,0.3879234194755554,0.45322808623313904,0.48643743991851807,0.5332829356193542,0.5327900648117065,0.5128958225250244,0.494521826505661,0.4624801576137543,0.45003780722618103,0.4716801941394806,0.49715152382850647,0.5311083793640137,0.5708678364753723,0.6050294637680054,0.6284911632537842,0.6487331390380859,0.6381602883338928,0.6655114889144897,0.6576077938079834,0.6246379017829895,0.6529396772384644,0.6625097393989563,0.6559926867485046,0.6479828357696533,0.6514954566955566,0.653889536857605,0.6598021984100342
train_00439,neutral_flat,near white,91.13909149169922,76.76380920410156,-15.630364418029785,0.8188527822494507,0.794227123260498,0.8254809975624084,0.8455219864845276,0.770878791809082,0.7635051608085632,0.7860264182090759,0.8123491406440735,0.8245337009429932,0.8270348906517029,0.8087894320487976,0.7925586104393005,0.7762521505355835,0.7516429424285889,0.7835374474525452,0.7865922451019287,0.7742565870285034,0.7590479254722595,0.7926965951919556,0.7931965589523315,0.8086187839508057,0.8135697841644287,0.8211185336112976,0.8275358080863953,0.8062309622764587,0.8204665780067444,0.8182568550109863,0.7994706630706787,0.8048277497291565,0.7911555767059326,0.7777911424636841,0.8012934327125549,0.8093881607055664,0.8108024001121521,0.7866203784942627,0.796684205532074,0.7724424004554749,0.7813368439674377,0.8145469427108765,0.7680999040603638,0.8069963455200195
train_00440,smooth_basis,deep red,87.4233627319336,69.53286743164062,-14.560354232788086,0.4889627695083618,0.507243812084198,0.5430304408073425,0.5854406952857971,0.6087541580200195,0.6577644348144531,0.6997355222702026,0.7156802415847778,0.7569164633750916,0.7748905420303345,0.7797192931175232,0.8031143546104431,0.7841281890869141,0.7863328456878662,0.7471056580543518,0.7429459691047668,0.7045409083366394,0.7090267539024353,0.6852473616600037,0.6769600510597229,0.6916497349739075,0.6808979511260986,0.6930109858512878,0.7003563642501831,0.7190353870391846,0.7358061671257019,0.7437522411346436,0.7384055256843567,0.7598156929016113,0.7397754192352295,0.7391203045845032,0.7393204569816589,0.7418128848075867,0.7074840664863586,0.7135524749755859,0.6877456903457642,0.6664402484893799,0.6636890769004822,0.6266480088233948,0.6400395035743713,0.5988960266113281
train_00441,smooth_basis,deep red,78.48040771484375,59.637962341308594,-13.030445098876953,0.5515300035476685,0.5489405989646912,0.548531711101532,0.552909791469574,0.5475771427154541,0.521922767162323,0.5583041310310364,0.5360325574874878,0.5480718016624451,0.5472699403762817,0.5464533567428589,0.5354316234588623,0.5276003479957581,0.5374270081520081,0.5561177730560303,0.5336885452270508,0.5394699573516846,0.5522698760032654,0.5371492505073547,0.5405840277671814,0.5443230867385864,0.5422577857971191,0.5227566361427307,0.5256674885749817,0.5158500671386719,0.4827195405960083,0.47677597403526306,0.4421427547931671,0.4210990071296692,0.39441606402397156,0.35099247097969055,0.3276788890361786,0.2947859466075897,0.2692597806453705,0.24472051858901978,0.2411479949951172,0.23338018357753754,0.22228708863258362,0.2497076690196991,0.28183212876319885,0.314888596534729
train_00442,smooth_basis,near white,93.7941665649414,73.88749694824219,-19.574440002441406,0.7707067131996155,0.8036267757415771,0.8290460705757141,0.8506801128387451,0.8889139294624329,0.889126181602478,0.9040669798851013,0.9236087799072266,0.91998690366745,0.9290316104888916,0.9087417125701904,0.9031639695167542,0.9085766673088074,0.8944703936576843,0.876939058303833,0.8741422295570374,0.8633143901824951,0.8434500098228455,0.8361737728118896,0.8361212611198425,0.818254292011261,0.8188514113426208,0.8284689784049988,0.8227623105049133,0.8195130825042725,0.8177179098129272,0.8200308680534363,0.8330025672912598,0.8592985272407532,0.8498332500457764,0.8362787365913391,0.8623186945915222,0.8534374833106995,0.8668505549430847,0.8669434189796448,0.8990302085876465,0.8734554648399353,0.8939404487609863,0.8899670243263245,0.9102291464805603,0.9117984771728516
train_00443,smooth_basis,deep red,83.06485748291016,57.07272720336914,-17.831253051757812,0.693540632724762,0.6904768943786621,0.6712389588356018,0.698714554309845,0.6952422261238098,0.6814822554588318,0.6717783808708191,0.6698681712150574,0.6639867424964905,0.6631888747215271,0.6411561965942383,0.6761795878410339,0.6704209446907043,0.6394780278205872,0.6624132990837097,0.6501049399375916,0.6438348889350891,0.6447547674179077,0.6139466166496277,0.61942058801651,0.6042195558547974,0.5833819508552551,0.5437591075897217,0.5343740582466125,0.5142275094985962,0.48749902844429016,0.47131627798080444,0.5025526285171509,0.4775456190109253,0.5086360573768616,0.5143972635269165,0.5376313924789429,0.5234130620956421,0.5283759236335754,0.5342791676521301,0.529923677444458,0.545508861541748,0.5647934675216675,0.5880994200706482,0.588617742061615,0.5888949632644653
train_00444,smooth_basis,deep red,85.90190124511719,71.60913848876953,-10.458051681518555,0.6615934371948242,0.6716533303260803,0.6351397037506104,0.6472761631011963,0.6465588212013245,0.6418581008911133,0.6347101926803589,0.6318860054016113,0.6535003185272217,0.6423293352127075,0.6770205497741699,0.6714650988578796,0.6775477528572083,0.6962838768959045,0.6945602297782898,0.7017344236373901,0.6670098900794983,0.6515970826148987,0.6686427593231201,0.6747922897338867,0.6759971976280212,0.6901839375495911,0.7009121179580688,0.6935043334960938,0.7231007814407349,0.7438328266143799,0.7403476238250732,0.7304018139839172,0.7414216995239258,0.74765944480896,0.753371000289917,0.705324113368988,0.7145060896873474,0.6846816539764404,0.6799981594085693,0.6602967381477356,0.630942702293396,0.6185281276702881,0.6032538414001465,0.5710468888282776,0.5416967272758484
train_00445,absorption_band,deep red,69.16078186035156,70.82271575927734,-30.503963470458984,0.7255796790122986,0.7074507474899292,0.7003630995750427,0.6808626651763916,0.6703577637672424,0.6359043717384338,0.6066669821739197,0.5530080795288086,0.5180543661117554,0.47123610973358154,0.4513566195964813,0.41273581981658936,0.42187944054603577,0.4185626804828644,0.42919138073921204,0.4159353971481323,0.437610387802124,0.41708502173423767,0.40221890807151794,0.35669881105422974,0.34082916378974915,0.33746033906936646,0.3594611585140228,0.3740047514438629,0.4100278317928314,0.45131033658981323,0.5062311887741089,0.5749607086181641,0.6271656155586243,0.6605448126792908,0.7037028670310974,0.6989304423332214,0.7196393013000488,0.7080188393592834,0.7309538722038269,0.7455284595489502,0.7213717699050903,0.7406339049339294,0.7468013167381287,0.725563645362854,0.7371558547019958
train_00446,smooth_basis,violet,49.917564392089844,27.49747085571289,-32.829750061035156,0.39336496591567993,0.3911479115486145,0.39476320147514343,0.39691659808158875,0.38775914907455444,0.3658309578895569,0.3616248071193695,0.32527318596839905,0.2844277620315552,0.24216873943805695,0.21462282538414001,0.1745544672012329,0.19479559361934662,0.2192944884300232,0.21777178347110748,0.22346283495426178,0.21430182456970215,0.2136450707912445,0.18856662511825562,0.18168216943740845,0.13665823638439178,0.11775126308202744,0.09465896338224411,0.0996931940317154,0.06315537542104721,0.04695192724466324,0.02312983199954033,0.03117539919912815,0.04675035923719406,0.05293191969394684,0.05237296223640442,0.06884106993675232,0.11361055821180344,0.14592353999614716,0.15745297074317932,0.19082380831241608,0.22369439899921417,0.2595437467098236,0.2657022774219513,0.2904808521270752,0.34677404165267944
train_00447,absorption_band,near white,88.16883850097656,60.48902893066406,-15.456926345825195,0.7327322959899902,0.7269964218139648,0.7495797872543335,0.7390221357345581,0.7447258830070496,0.7436310052871704,0.7368879318237305,0.7488369941711426,0.7434771060943604,0.7357714176177979,0.7221156358718872,0.7441585063934326,0.7263292670249939,0.7427143454551697,0.7396095395088196,0.7249706983566284,0.7405440807342529,0.7384663224220276,0.7355464100837708,0.7293785214424133,0.7113828659057617,0.70780348777771,0.6717441082000732,0.637442409992218,0.6194949150085449,0.5861272215843201,0.5523660182952881,0.5253851413726807,0.5049580931663513,0.552512526512146,0.5449538826942444,0.6050565838813782,0.6565713286399841,0.6696262359619141,0.6970688104629517,0.7165577411651611,0.7267849445343018,0.7553937435150146,0.7272613644599915,0.7278764843940735,0.7351317405700684
train_00448,high_chroma,near white,90.56981658935547,41.7424430847168,25.813520431518555,0.17008733749389648,0.18209204077720642,0.21135567128658295,0.23362284898757935,0.29353412985801697,0.2986149787902832,0.3486837148666382,0.3727926015853882,0.436606228351593,0.48261308670043945,0.5440800786018372,0.5964349508285522,0.654320478439331,0.7011156678199768,0.7296707630157471,0.756682813167572,0.7852140069007874,0.8140968084335327,0.81951904296875,0.8162223696708679,0.7928909063339233,0.7867031693458557,0.7222606539726257,0.6877917647361755,0.6334680914878845,0.5884772539138794,0.547134280204773,0.4755673408508301,0.4246169328689575,0.3782144784927368,0.32010841369628906,0.2838612496852875,0.24423104524612427,0.19734981656074524,0.1760743260383606,0.16113339364528656,0.1516406238079071,0.13669580221176147,0.13317812979221344,0.10814427584409714,0.09243690222501755
train_00449,absorption_band,magenta,76.71172332763672,34.37629318237305,-21.854686737060547,0.586052417755127,0.6086717247962952,0.579421877861023,0.5955650210380554,0.6092825531959534,0.603861927986145,0.5942140817642212,0.6174597144126892,0.5933367609977722,0.5776300430297852,0.6019631028175354,0.5791610479354858,0.5875785946846008,0.5999925136566162,0.5851204991340637,0.5883584022521973,0.5590218901634216,0.5605904459953308,0.5081056952476501,0.5017930865287781,0.4384252727031708,0.4064512848854065,0.32868459820747375,0.3066123425960541,0.2393277883529663,0.20975039899349213,0.2276550531387329,0.2599250376224518,0.2933137118816376,0.34641337394714355,0.39689168334007263,0.4328215718269348,0.4944705069065094,0.5245571136474609,0.5439186096191406,0.5717387795448303,0.5815811157226562,0.6036523580551147,0.5884876847267151,0.5902113318443298,0.5899284482002258
train_00450,smooth_basis,deep red,50.20659637451172,24.27437973022461,-1.9594788551330566,0.14689180254936218,0.1281632035970688,0.11574586480855942,0.12372775375843048,0.130052849650383,0.15604984760284424,0.17612570524215698,0.13746687769889832,0.15392091870307922,0.16650597751140594,0.18491944670677185,0.16539548337459564,0.18292461335659027,0.17813749611377716,0.2101287841796875,0.18858863413333893,0.19325850903987885,0.19229310750961304,0.18785296380519867,0.2003324180841446,0.17571407556533813,0.16062480211257935,0.16850538551807404,0.16269725561141968,0.12769392132759094,0.10825486481189728,0.06090838462114334,0.04477092996239662,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164
train_00451,smooth_basis,deep red,45.70562744140625,101.55463409423828,-35.616981506347656,0.3309366703033447,0.33597996830940247,0.2941746115684509,0.3425740897655487,0.32073402404785156,0.32253941893577576,0.2905066907405853,0.29640406370162964,0.2927895486354828,0.2517798840999603,0.20522919297218323,0.1993553638458252,0.1511833220720291,0.12197770178318024,0.07159359008073807,0.05706492066383362,0.07355860620737076,0.10715214908123016,0.1332995444536209,0.1966240257024765,0.22406655550003052,0.2629773020744324,0.2940365970134735,0.31270110607147217,0.3186561167240143,0.3118889331817627,0.3085252344608307,0.3281520903110504,0.3414914608001709,0.33741384744644165,0.33614709973335266,0.33430060744285583,0.33802780508995056,0.3255273401737213,0.34378746151924133,0.34496018290519714,0.3334541320800781,0.34188586473464966,0.3208591043949127,0.3403337895870209,0.33771076798439026
train_00452,neutral_flat,deep red,51.33148193359375,43.246864318847656,-7.005548477172852,0.2182227522134781,0.19142261147499084,0.16825056076049805,0.2058916687965393,0.19886906445026398,0.19301122426986694,0.1910436451435089,0.1919011026620865,0.18135491013526917,0.1745993047952652,0.15536774694919586,0.19847902655601501,0.17629291117191315,0.19832271337509155,0.1511549949645996,0.19364690780639648,0.22201181948184967,0.19476434588432312,0.19333505630493164,0.20509082078933716,0.20706643164157867,0.1962698996067047,0.1607898324728012,0.19351108372211456,0.17192044854164124,0.20959004759788513,0.19888487458229065,0.1795986145734787,0.1823568493127823,0.21349196135997772,0.20039330422878265,0.19052521884441376,0.1944347470998764,0.19162361323833466,0.24466997385025024,0.19214828312397003,0.2000567764043808,0.2039652168750763,0.2260696291923523,0.21028178930282593,0.19096451997756958
train_00453,smooth_basis,magenta,47.70515441894531,35.381675720214844,-30.849098205566406,0.20571841299533844,0.20192909240722656,0.22134818136692047,0.21800293028354645,0.21888068318367004,0.2396375834941864,0.2539224922657013,0.2898615300655365,0.2960635721683502,0.30154478549957275,0.33447569608688354,0.3540034294128418,0.3454643487930298,0.30972856283187866,0.29515206813812256,0.2645537853240967,0.2222045361995697,0.17677856981754303,0.11959650367498398,0.07367253303527832,0.07205011695623398,0.05529183894395828,0.08230703324079514,0.11185554414987564,0.16018232703208923,0.1778394877910614,0.19926948845386505,0.18947526812553406,0.18777208030223846,0.19698132574558258,0.19996331632137299,0.20397581160068512,0.1850629299879074,0.20664146542549133,0.19286507368087769,0.1952805072069168,0.2134362906217575,0.1798105686903,0.20481042563915253,0.20471538603305817,0.19328288733959198
train_00454,absorption_band,near white,95.09943389892578,74.54827117919922,-14.558422088623047,0.8709108233451843,0.8620232939720154,0.8772979378700256,0.8858727216720581,0.8592766523361206,0.8685595393180847,0.8696701526641846,0.8813897371292114,0.8801003098487854,0.8700725436210632,0.879622220993042,0.8663761019706726,0.8735598921775818,0.865176260471344,0.8763217329978943,0.8698192238807678,0.8847278952598572,0.8775622844696045,0.8755567073822021,0.8955053687095642,0.8816570043563843,0.874142587184906,0.8719866275787354,0.8660109639167786,0.8771516680717468,0.880796492099762,0.8580448627471924,0.8610469102859497,0.86017245054245,0.8267434239387512,0.7744508385658264,0.6629495024681091,0.5118297338485718,0.38818323612213135,0.3299989104270935,0.3989882469177246,0.5273041725158691,0.6852496266365051,0.7881389260292053,0.8320842385292053,0.8661152124404907
train_00455,high_chroma,violet,82.65782928466797,33.14411544799805,-43.21578598022461,0.5612512230873108,0.6482221484184265,0.7230327725410461,0.8207138776779175,0.9057497978210449,0.9743505120277405,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9260915517807007,0.8741142749786377,0.7950193285942078,0.706275463104248,0.6397269368171692,0.5873548984527588,0.5012496709823608,0.4484715163707733,0.39064136147499084,0.326996773481369,0.2745925188064575,0.23814570903778076,0.23221451044082642,0.19245022535324097,0.1513967216014862,0.15881852805614471,0.1177104040980339,0.11524372547864914,0.11460286378860474,0.13123337924480438,0.10803674906492233,0.09021506458520889,0.09155154228210449,0.09755450487136841,0.10035146027803421,0.08197464048862457,0.08100779354572296,0.0739649161696434
train_00456,high_chroma,deep red,39.75624465942383,90.993408203125,3.033936023712158,0.06680167466402054,0.09124094247817993,0.0783545970916748,0.07941989600658417,0.0843503549695015,0.08976630121469498,0.07591304928064346,0.076202392578125,0.07635119557380676,0.09125352650880814,0.08001312613487244,0.07816975563764572,0.0855623334646225,0.1008019745349884,0.08443910628557205,0.08273488283157349,0.10735644400119781,0.10486900806427002,0.10884681344032288,0.10024836659431458,0.1119941845536232,0.11929836869239807,0.17708617448806763,0.21192632615566254,0.254357248544693,0.3652198016643524,0.44948041439056396,0.56413334608078,0.6686121821403503,0.7967729568481445,0.8810111880302429,0.9232953190803528,0.924078643321991,0.916117250919342,0.8040381669998169,0.7121320962905884,0.6207559108734131,0.5012337565422058,0.410091757774353,0.3578438460826874,0.29437920451164246
train_00457,neutral_flat,deep red,83.12335205078125,67.44712829589844,-13.215911865234375,0.6149840950965881,0.6164640784263611,0.6229748129844666,0.6421273946762085,0.6348711252212524,0.6118372082710266,0.6298772096633911,0.6268823742866516,0.622657299041748,0.6143624186515808,0.6059339642524719,0.6546630263328552,0.6036245226860046,0.592461109161377,0.6243579387664795,0.6094670295715332,0.6201972961425781,0.6346133947372437,0.6341265439987183,0.630811870098114,0.6231675744056702,0.6200149059295654,0.623084306716919,0.6204093098640442,0.615121603012085,0.6323367953300476,0.6360160708427429,0.6090309023857117,0.6357687711715698,0.6239558458328247,0.5863575339317322,0.613376796245575,0.6100254058837891,0.6127675771713257,0.625734806060791,0.672549307346344,0.59765625,0.6355077028274536,0.6398322582244873,0.6144160032272339,0.6405206918716431
train_00458,smooth_basis,deep red,85.09786987304688,57.960838317871094,-26.377260208129883,0.6771178245544434,0.6986510753631592,0.7272730469703674,0.7647106647491455,0.7865278720855713,0.7985951900482178,0.8059787750244141,0.8252532482147217,0.8148040771484375,0.8098086714744568,0.7975062131881714,0.7803059220314026,0.7539595365524292,0.7620733380317688,0.7088524699211121,0.7168309092521667,0.687839925289154,0.6680586934089661,0.6649118661880493,0.6370118856430054,0.6132476925849915,0.6158947944641113,0.5498194098472595,0.5409396290779114,0.5160834193229675,0.4999782145023346,0.4565683603286743,0.4668216407299042,0.43433207273483276,0.3979010581970215,0.4109848737716675,0.4410325884819031,0.4488964378833771,0.49469754099845886,0.5189763903617859,0.549196720123291,0.5904185175895691,0.6468601822853088,0.6542137265205383,0.717721700668335,0.7469255328178406
train_00459,neutral_flat,deep red,44.8432731628418,40.696861267089844,-8.173954010009766,0.16500723361968994,0.13993041217327118,0.13802333176136017,0.17192676663398743,0.12666305899620056,0.12490498274564743,0.13850314915180206,0.14161670207977295,0.17416322231292725,0.1410505324602127,0.13270431756973267,0.14559581875801086,0.14913275837898254,0.14925827085971832,0.15014314651489258,0.1444268524646759,0.12407054752111435,0.14440186321735382,0.1377764344215393,0.1589430719614029,0.1663990169763565,0.12164794653654099,0.17311879992485046,0.1161312460899353,0.11406812071800232,0.1474778950214386,0.15876822173595428,0.14063850045204163,0.16991835832595825,0.14071165025234222,0.1698615401983261,0.12785479426383972,0.12227339297533035,0.11838820576667786,0.1301797330379486,0.13412319123744965,0.14251312613487244,0.11845362186431885,0.1501942276954651,0.17171679437160492,0.12351362407207489
train_00460,neutral_flat,deep red,78.61981964111328,65.53035736083984,-14.576482772827148,0.5715148448944092,0.5545751452445984,0.5504831671714783,0.5136775970458984,0.5448766946792603,0.5869227647781372,0.5605280995368958,0.5567476153373718,0.5584739446640015,0.5669940114021301,0.555756688117981,0.5391836762428284,0.5518127083778381,0.5736513733863831,0.5265260338783264,0.5526350736618042,0.5451487898826599,0.53484046459198,0.539641797542572,0.5341671109199524,0.544719934463501,0.5538327693939209,0.5540624260902405,0.5051717758178711,0.5740537047386169,0.5516506433486938,0.5447297692298889,0.5376049280166626,0.5291618704795837,0.5337234735488892,0.5664669275283813,0.5423097610473633,0.5887099504470825,0.5255088210105896,0.5530529618263245,0.5274094343185425,0.5489872097969055,0.5478078722953796,0.5605207085609436,0.5730765461921692,0.5239361524581909
train_00461,smooth_basis,deep red,86.12852478027344,90.68083953857422,-22.979604721069336,0.730930507183075,0.7527279853820801,0.7662855386734009,0.7993119359016418,0.8185486793518066,0.8214476108551025,0.8175692558288574,0.7959651947021484,0.7743130326271057,0.7626649737358093,0.7118603587150574,0.690747857093811,0.6862749457359314,0.6370221972465515,0.6330416202545166,0.6340177059173584,0.6322128176689148,0.6554788947105408,0.6793390512466431,0.6944055557250977,0.7321573495864868,0.7385863661766052,0.7751652002334595,0.8277512788772583,0.8475565314292908,0.8370502591133118,0.8687082529067993,0.8867186307907104,0.9037589430809021,0.9244681596755981,0.940302848815918,0.9306491017341614,0.9481698274612427,0.9485675096511841,0.9456493258476257,0.9315040111541748,0.9603824019432068,0.9573026895523071,0.9557991623878479,0.9425927996635437,0.9725785255432129
train_00462,neutral_flat,deep red,67.77523040771484,57.77731704711914,-11.553573608398438,0.3465602993965149,0.37914785742759705,0.3798397183418274,0.3638398349285126,0.39776313304901123,0.4041508138179779,0.34807267785072327,0.3675957918167114,0.39720404148101807,0.3836379051208496,0.39103028178215027,0.3772698938846588,0.339550256729126,0.37571966648101807,0.40674519538879395,0.3764621317386627,0.3808475732803345,0.3619934022426605,0.3716900050640106,0.38489365577697754,0.374746710062027,0.3901657164096832,0.34884700179100037,0.38151445984840393,0.40052738785743713,0.39507928490638733,0.36970847845077515,0.3972414433956146,0.36644434928894043,0.3727574050426483,0.370468407869339,0.37517473101615906,0.3713028132915497,0.37334150075912476,0.393295556306839,0.3582201600074768,0.37169474363327026,0.3656224310398102,0.3539430499076843,0.3945046365261078,0.3801465928554535
train_00463,smooth_basis,magenta,74.38702392578125,40.758819580078125,-30.840015411376953,0.52103590965271,0.5224311351776123,0.5384255647659302,0.5587923526763916,0.5964111685752869,0.6019996404647827,0.6410390734672546,0.6578189730644226,0.6784355640411377,0.6849192976951599,0.6802794933319092,0.65241539478302,0.6572070121765137,0.6287842988967896,0.5942749381065369,0.5775609612464905,0.5257459878921509,0.48443603515625,0.46411964297294617,0.4138551950454712,0.37986811995506287,0.3454080820083618,0.3230203688144684,0.3020188808441162,0.29725611209869385,0.2659510672092438,0.24591396749019623,0.2589723467826843,0.24400866031646729,0.2474454641342163,0.26045703887939453,0.2510526478290558,0.27070489525794983,0.26259374618530273,0.2831476926803589,0.2791842818260193,0.2986399233341217,0.3019374907016754,0.31707367300987244,0.3366217017173767,0.3384605348110199
train_00464,absorption_band,magenta,58.17552185058594,96.08468627929688,-56.31620788574219,0.7161125540733337,0.7111338973045349,0.7174904942512512,0.7064058184623718,0.6846092343330383,0.6988847255706787,0.6705071330070496,0.6317144632339478,0.6044358015060425,0.5593000054359436,0.5030251741409302,0.4372337758541107,0.38266465067863464,0.2930128574371338,0.25385090708732605,0.21500246226787567,0.22689181566238403,0.21954067051410675,0.24523407220840454,0.2834511399269104,0.29954561591148376,0.2987275719642639,0.2569808065891266,0.27695512771606445,0.3008585274219513,0.3575717508792877,0.4429936408996582,0.5440945029258728,0.6169192790985107,0.6682735085487366,0.6925129890441895,0.728799045085907,0.7088470458984375,0.6992278695106506,0.7135699391365051,0.717046320438385,0.7295681238174438,0.7114441990852356,0.7214710712432861,0.7017876505851746,0.7273746132850647
train_00465,smooth_basis,deep red,77.69889831542969,61.763614654541016,-14.933180809020996,0.5285114049911499,0.5149602293968201,0.5405442118644714,0.5259029269218445,0.5435853600502014,0.5374788641929626,0.5448152422904968,0.5582050085067749,0.5406851172447205,0.5771865248680115,0.5401838421821594,0.5346004366874695,0.5462026000022888,0.5488337874412537,0.5311802625656128,0.524289608001709,0.5267627239227295,0.5252488851547241,0.5358104705810547,0.5269399285316467,0.525344967842102,0.5177071690559387,0.5156829953193665,0.4978461265563965,0.4907681345939636,0.4980842173099518,0.49687454104423523,0.5036422610282898,0.5005948543548584,0.5236349105834961,0.5176874995231628,0.5398163795471191,0.572380006313324,0.5683200359344482,0.609862744808197,0.6056774258613586,0.6245214939117432,0.6457991600036621,0.6816551685333252,0.7066229581832886,0.7299721240997314
train_00466,high_chroma,near white,88.61079406738281,3.2078325748443604,7.369935512542725,0.16830085217952728,0.1614898145198822,0.21712997555732727,0.2530929446220398,0.3021974265575409,0.36414140462875366,0.4237927198410034,0.5125672817230225,0.588941752910614,0.6784067749977112,0.7613137364387512,0.8133795261383057,0.8558329343795776,0.8854425549507141,0.9245982766151428,0.9110534191131592,0.8698539733886719,0.8079401850700378,0.7468931674957275,0.6734141707420349,0.5714501738548279,0.49581900238990784,0.4070974588394165,0.34721165895462036,0.3037169873714447,0.2488633096218109,0.19896644353866577,0.13904055953025818,0.13532783091068268,0.1250038892030716,0.10877544432878494,0.1019134595990181,0.09739678353071213,0.084996797144413,0.08702770620584488,0.08336713910102844,0.07627888768911362,0.10070449113845825,0.07674108445644379,0.05846049264073372,0.09849344938993454
train_00467,high_chroma,orange,77.31792449951172,95.21669006347656,62.2658805847168,0.07416099309921265,0.08364295959472656,0.07777193933725357,0.06306929886341095,0.07746213674545288,0.1138039082288742,0.06932830810546875,0.09357015788555145,0.09415016323328018,0.1230531707406044,0.10561347007751465,0.1353117674589157,0.1662319153547287,0.1922864317893982,0.2327735275030136,0.29970353841781616,0.3697299361228943,0.4546675980091095,0.560729444026947,0.652271032333374,0.7466273903846741,0.8254097104072571,0.8933343887329102,0.9332441687583923,0.9255850315093994,0.9169031381607056,0.8513841032981873,0.7786349654197693,0.7445217370986938,0.6434254050254822,0.5713181495666504,0.4845501184463501,0.4206174612045288,0.3720817565917969,0.3404264450073242,0.2913237512111664,0.26184776425361633,0.23128606379032135,0.22756615281105042,0.204586461186409,0.1733282506465912
train_00468,smooth_basis,near white,97.13172149658203,66.25386810302734,2.727651596069336,0.7167791128158569,0.7357220649719238,0.7115669250488281,0.7090950608253479,0.706928014755249,0.7116636633872986,0.6900883316993713,0.7229698896408081,0.716498851776123,0.7028282880783081,0.7154580354690552,0.7207034230232239,0.7480036616325378,0.7740834951400757,0.8149340152740479,0.8510721921920776,0.910660982131958,0.9795172810554504,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9127908945083618,0.8616699576377869,0.8168416619300842,0.74934983253479,0.725914478302002,0.7160456776618958,0.7136247158050537,0.6845852732658386,0.6995556950569153,0.6733279228210449,0.6450943350791931,0.6849923133850098,0.6817962527275085,0.6826872825622559,0.6812657117843628,0.6751938462257385,0.6696738600730896,0.6690420508384705
train_00469,high_chroma,near white,96.49273681640625,19.287944793701172,24.36695098876953,0.12901711463928223,0.15363448858261108,0.18169544637203217,0.19958218932151794,0.28715232014656067,0.31581971049308777,0.3908112645149231,0.4645346999168396,0.5757461786270142,0.6570800542831421,0.7388735413551331,0.8249623775482178,0.9101319313049316,0.9601745009422302,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9101780652999878,0.8563740849494934,0.763214647769928,0.6927762627601624,0.6034591197967529,0.5175983905792236,0.4341774880886078,0.39068907499313354,0.3149354159832001,0.2927810549736023,0.2280723750591278,0.19760014116764069,0.16769808530807495,0.14971409738063812,0.14093920588493347,0.12854641675949097,0.09030062705278397,0.10929052531719208,0.10025044530630112,0.09153930842876434,0.10524244606494904,0.10336833447217941
train_00470,smooth_basis,deep red,74.70858764648438,63.54314041137695,-15.932310104370117,0.6211258172988892,0.591436505317688,0.6022250056266785,0.5657027363777161,0.5721981525421143,0.5556302070617676,0.5406997203826904,0.5243068337440491,0.4774223566055298,0.4680595397949219,0.43033790588378906,0.4177956283092499,0.4214879870414734,0.43549829721450806,0.4594329595565796,0.47687065601348877,0.4710117280483246,0.49070584774017334,0.5038202404975891,0.5007373094558716,0.48235273361206055,0.47055840492248535,0.45364639163017273,0.4423028230667114,0.4406159818172455,0.4562676250934601,0.48180896043777466,0.5160360932350159,0.5861803293228149,0.6354904770851135,0.698278546333313,0.7236895561218262,0.7443482875823975,0.7576096057891846,0.7670735120773315,0.7639454007148743,0.7391854524612427,0.7039638757705688,0.6843569874763489,0.6629510521888733,0.6406670808792114
